"node_id","DAUID","int_d","dwl_d","poi","ale_index","ale_class","lon","lat"
4116,"10010492",22.700001,"422.29999",3,"-1.3470238","2",-52.7571279031212,47.5069825044237
4117,"10010191",1.6,"67.800003",4,"-2.0067065","1",-52.7088057070065,47.5484121069142
4118,"10010191",1.6,"67.800003",4,"-2.0067065","1",-52.7066757083402,47.5470761136985
4119,"10010776",7.6999998,"87.599998",2,"-1.8966876","1",-52.7282101261129,47.6319649619194
4120,"10010486",39.099998,"257.29999",113,"-0.22040339","1",-52.7002935517048,47.5696887923814
4121,"10010305",69.5,"1106.1",105,"0.94194764","3",-52.7152734020713,47.553966398178
4122,"10010657",43.200001,"973.40002",18,"-0.40257609","3",-52.8065877029124,47.5047919998639
4123,"10010657",43.200001,"973.40002",18,"-0.40257609","3",-52.805646497574,47.5058816905038
4124,"10010495",18.299999,"384.70001",3,"-1.4574975","2",-52.7545059018166,47.5068067088219
4125,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.6783914926332,47.6060399069333
4126,"10010250",163,"793.29999",309,"4.1808329","2",-52.7303997026759,47.5709167975685
4127,"10010812",13.5,"314.89999",3,"-1.6009181","1",-52.7523548954735,47.6035343905089
4128,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.8377047181645,47.6143194972771
4129,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.8388525007373,47.614795988335
4130,"10010301",86.099998,"1088.2",145,"1.5798538","3",-52.7119135894096,47.5631265085874
4131,"10010271",24,"347.5",11,"-1.3130989","2",-52.6987253833754,47.6111083959969
4132,"10010180",26.299999,"416",16,"-1.17295","2",-52.7645237139833,47.5115443089232
4133,"10010175",56.400002,"1129.6",53,"0.2680991","3",-52.7605071812268,47.5345554003978
4134,"10010265",54.400002,"966.29999",79,"0.32789519","3",-52.7024572981314,47.5973578107954
4135,"10010812",13.5,"314.89999",3,"-1.6009181","1",-52.7578471046094,47.6045545016404
4136,"10010279",49.599998,"786",44,"-0.20817652","2",-52.6988341876791,47.5959808964758
4137,"10010632",40,"659.29999",3,"-0.84170705","2",-52.827722614574,47.5200614942355
4138,"10010191",1.6,"67.800003",4,"-2.0067065","1",-52.7047509001698,47.5528816065064
4139,"10010251",168.10001,"1020.3",335,"4.6812034","3",-52.7215108835626,47.571113603091
4140,"10010802",6.4000001,"58.700001",3,"-1.934779","1",-52.8593339170342,47.5739106002618
4141,"10010273",33.299999,"562.5",17,"-0.91951072","2",-52.6909566969773,47.609950001997
4142,"10010254",56.400002,"642.09998",77,"0.089105867","2",-52.7183773843213,47.5854677031935
4143,"10010254",56.400002,"642.09998",77,"0.089105867","2",-52.7174021183382,47.5861481986731
4144,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.680435910141,47.5884036465004
4145,"10010679",4.8000002,"74.199997",4,"-1.94303","1",-52.7046577997794,47.4712863878052
4146,"10010680",6.6999998,"66",10,"-1.8625342","1",-52.7052516013854,47.4715925158511
4147,"10010270",27.5,"614.90002",70,"-0.52256519","2",-52.7066065399261,47.6131008559805
4148,"10010267",46.400002,"896.90002",80,"0.13491553","2",-52.7084710964374,47.6014706059493
4149,"10010806",14.1,"306.20001",2,"-1.6055633","1",-52.8769610013736,47.5402846964785
4150,"10010803",7.6999998,"115",0,"-1.8922957","1",-52.8969233914795,47.5646654888003
4151,"10010491",5.8000002,"151.60001",0,"-1.8979541","1",-52.7571471044786,47.5059654162349
4152,"10010310",110.2,"1098.3",211,"2.6037083","3",-52.7146652886711,47.5736187060042
4153,"10010310",110.2,"1098.3",211,"2.6037083","3",-52.7164280113068,47.5734393034869
4154,"10010266",53.799999,"964.29999",79,"0.31531924","3",-52.7001685987195,47.5944673893961
4155,"10010201",43.200001,"1055",21,"-0.31152189","3",-52.7414554935788,47.5378247931267
4156,"10010488",42.299999,"980.79999",38,"-0.23903967","3",-52.7431721218739,47.5370968987637
4157,"10010801",9,"139.10001",0,"-1.8493179","1",-52.8911765160969,47.586716305698
4158,"10010803",7.6999998,"115",0,"-1.8922957","1",-52.8874302555055,47.5513017337849
4159,"10010803",7.6999998,"115",0,"-1.8922957","1",-52.8834571100816,47.5528557780281
4160,"10010239",56,"1213.9",60,"0.38880381","3",-52.7358056967954,47.5627007067976
4161,"10010173",42.599998,"938.59998",27,"-0.36289769","2",-52.7588764973056,47.5394304900182
4162,"10010273",33.299999,"562.5",17,"-0.91951072","2",-52.6934398918821,47.6040150055173
4163,"10010776",7.6999998,"87.599998",2,"-1.8966876","1",-52.7264166963767,47.63960159842
4164,"10010814",8.6000004,"229.3",9,"-1.7065057","1",-52.7477626938483,47.5968203029364
4165,"10010273",33.299999,"562.5",17,"-0.91951072","2",-52.6948158049319,47.6045975882369
4166,"10010664",33.599998,"737.20001",5,"-0.87947047","2",-52.7958561879143,47.5043576904112
4167,"10010821",17.299999,"161.89999",3,"-1.6531044","1",-52.743687009231,47.5221699028832
4168,"10010821",17.299999,"161.89999",3,"-1.6531044","1",-52.7426444135802,47.5227796038178
4169,"10010295",105.7,"885.59998",212,"2.3607693","2",-52.7049483932991,47.5675727921126
4170,"10010647",33.599998,"701.29999",40,"-0.60332149","2",-52.7976718029876,47.5213541129684
4171,"10010647",33.599998,"701.29999",40,"-0.60332149","2",-52.7977341114098,47.5216231011634
4172,"10010251",168.10001,"1020.3",335,"4.6812034","3",-52.7224950084256,47.5715217079791
4173,"10010251",168.10001,"1020.3",335,"4.6812034","3",-52.7239671788616,47.5710046990186
4174,"10010661",29.5,"592",12,"-1.0091342","2",-52.8059399034765,47.5010048932265
4175,"10010643",32,"566",9,"-1.0101748","2",-52.7975760999357,47.5098670900911
4176,"10010643",32,"566",9,"-1.0101748","2",-52.7967437981948,47.5103501898799
4177,"10010191",1.6,"67.800003",4,"-2.0067065","1",-52.7120646907792,47.5403370966216
4178,"10010646",30.700001,"536.79999",40,"-0.78731847","2",-52.7848887787067,47.5240376993151
4179,"10010615",27.5,"417.39999",61,"-0.75808752","2",-52.8516923830334,47.527981995737
4180,"10010619",27.5,"525.5",35,"-0.89842534","2",-52.8339337949032,47.5439473917866
4181,"10010459",64,"1015.5",70,"0.46444216","3",-52.7621391979459,47.5277455890128
4182,"10010482",95.800003,"871.40002",247,"2.4729438","2",-52.7017432855422,47.5712377030141
4183,"10010299",122.3,"1307.9",191,"2.8178983","3",-52.7111297992164,47.5642773156592
4184,"10010813",5.4000001,"24.9",0,"-2.0061023","1",-52.8058997996741,47.5694736111026
4185,"10010615",27.5,"417.39999",61,"-0.75808752","2",-52.8423060649202,47.5293465390085
4186,"10010175",56.400002,"1129.6",53,"0.2680991","3",-52.7626854016726,47.535322797874
4187,"10010295",105.7,"885.59998",212,"2.3607693","2",-52.7065329003446,47.5683901043986
4188,"10010798",4.8000002,"44",0,"-2.0018873","1",-52.8309175078836,47.5861377104598
4189,"10010250",163,"793.29999",309,"4.1808329","2",-52.7330759048921,47.5742507011846
4190,"10010619",27.5,"525.5",35,"-0.89842534","2",-52.8392625048302,47.5418404993063
4191,"10010240",42,"981.29999",83,"0.14764559","3",-52.7459557083628,47.5612958127304
4192,"10010270",27.5,"614.90002",70,"-0.52256519","2",-52.7090479812841,47.6110090049791
4193,"10010664",33.599998,"737.20001",5,"-0.87947047","2",-52.7970795982072,47.5055713003478
4194,"10010304",77.199997,"1388.6",109,"1.3425467","3",-52.7197731103045,47.5570214013943
4195,"10010813",5.4000001,"24.9",0,"-2.0061023","1",-52.7687892107987,47.56468920933
4196,"10010244",51.200001,"291.39999",81,"-0.25034726","1",-52.7693754937405,47.563942290079
4197,"10010787",1,"45.099998",0,"-2.07058","1",-52.7484870982023,47.6536596026056
4198,"10010799",6.6999998,"90.800003",1,"-1.9211547","1",-52.8675760016375,47.5911996029088
4199,"10010799",6.6999998,"90.800003",1,"-1.9211547","1",-52.8680146916264,47.5932735911703
4200,"10010805",14.1,"282.5",3,"-1.6157171","1",-52.8861199959175,47.5466672029926
4201,"10010244",51.200001,"291.39999",81,"-0.25034726","1",-52.7569680958598,47.5611073138301
4202,"10010781",1,"62.099998",0,"-2.0570517","1",-52.7484883653705,47.6466449794777
4203,"10010802",6.4000001,"58.700001",3,"-1.934779","1",-52.836268595704,47.5725354441766
4204,"10010802",6.4000001,"58.700001",3,"-1.934779","1",-52.8351192058392,47.572016089179
4205,"10010647",33.599998,"701.29999",40,"-0.60332149","2",-52.7930066080644,47.5193305087807
4206,"10010647",33.599998,"701.29999",40,"-0.60332149","2",-52.7934437887476,47.5192966970365
4207,"10010776",7.6999998,"87.599998",2,"-1.8966876","1",-52.7249817995014,47.6399065014979
4208,"10010230",127.1,"1627.9",150,"2.8034682","3",-52.7209652092009,47.5666316969486
4209,"10010270",27.5,"614.90002",70,"-0.52256519","2",-52.7167075088709,47.609230000803
4210,"10010647",33.599998,"701.29999",40,"-0.60332149","2",-52.7952062950084,47.5192994948566
4211,"10010776",7.6999998,"87.599998",2,"-1.8966876","1",-52.7321118878458,47.6308637984491
4212,"10010633",45.5,"728",1,"-0.70375901","2",-52.8189448929835,47.5199837942654
4213,"10010305",69.5,"1106.1",105,"0.94194764","3",-52.7143215002946,47.5561583055778
4214,"10010646",30.700001,"536.79999",40,"-0.78731847","2",-52.7832092077047,47.5234156125102
4215,"10010615",27.5,"417.39999",61,"-0.75808752","2",-52.8466770108561,47.530596392208
4216,"10010248",43.599998,"891.5",77,"0.053239107","2",-52.7486055032221,47.5614263923406
4217,"10010616",31.1,"616",34,"-0.76920712","2",-52.8361449921114,47.5397128889276
4218,"10010620",18.6,"422",6,"-1.3962041","2",-52.8152822139197,47.5312410195447
4219,"10010620",18.6,"422",6,"-1.3962041","2",-52.8158367227844,47.5320585259367
4220,"10010348",24.299999,"264.70001",1,"-1.4605592","1",-52.7447220025521,47.6085911996409
4221,"10010196",32,"854",9,"-0.78099036","2",-52.734845302009,47.5368361985545
4222,"10010208",15.1,"479.79999",9,"-1.3881651","2",-52.7558614206874,47.5479553020261
4223,"10010651",26.9,"642.70001",33,"-0.83355683","2",-52.8039344091008,47.5318930108769
4224,"10010242",38.099998,"836.29999",80,"-0.065259688","2",-52.7475682966177,47.5590216964104
4225,"10010242",38.099998,"836.29999",80,"-0.065259688","2",-52.7491365896297,47.5574141010182
4226,"10010283",35.200001,"475",108,"-0.16209204","2",-52.6858243910062,47.5885333876943
4227,"10010624",47.400002,"892.09998",19,"-0.38167584","2",-52.812669784773,47.5221438049061
4228,"10010624",47.400002,"892.09998",19,"-0.38167584","2",-52.8127204013346,47.5216840131016
4229,"10010482",95.800003,"871.40002",247,"2.4729438","2",-52.699962104497,47.5708412174226
4230,"10010647",33.599998,"701.29999",40,"-0.60332149","2",-52.8050091966701,47.5200997004041
4231,"10010620",18.6,"422",6,"-1.3962041","2",-52.8133788039371,47.5277963025303
4232,"10010620",18.6,"422",6,"-1.3962041","2",-52.8154164671468,47.5297136712194
4233,"10010221",48.400002,"1366.2",34,"0.14450358","3",-52.7324786061456,47.5557413935344
4234,"10010222",55.099998,"1393.3",57,"0.48897135","3",-52.7371889011611,47.5582975931458
4235,"10010279",49.599998,"786",44,"-0.20817652","2",-52.6979583981768,47.5972805861988
4236,"10010801",9,"139.10001",0,"-1.8493179","1",-52.8825312842611,47.5663087237025
4237,"10010290",100.2,"770.20001",228,"2.3075454","2",-52.7034176940878,47.5688524079977
4238,"10010233",161.39999,"1231.9",244,"3.9346657","3",-52.7276617929403,47.5669089082686
4239,"10010166",40,"748.40002",52,"-0.34419867","2",-52.7759323850541,47.5270469037755
4240,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.7722983139363,47.5366863044847
4241,"10010457",42.299999,"743.20001",47,"-0.34976089","2",-52.7755455930442,47.5234939847861
4242,"10010768",0,"18.700001",0,"-2.1098957","1",-52.8494865055635,47.629166101723
4243,"10010776",7.6999998,"87.599998",2,"-1.8966876","1",-52.7205498474385,47.6285288704509
4244,"10010244",51.200001,"291.39999",81,"-0.25034726","1",-52.7601280954038,47.562123008335
4245,"10010245",62.400002,"383.20001",77,"-0.007077256","2",-52.7589229977309,47.5634552133377
4246,"10010306",58.299999,"1085.6",60,"0.32881227","3",-52.7162190991846,47.5519907054407
4247,"10010651",26.9,"642.70001",33,"-0.83355683","2",-52.8021522023932,47.5249551107103
4248,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.7610777051624,47.5531731058069
4249,"10010617",31.700001,"609.70001",29,"-0.80676717","2",-52.8291678200734,47.5378893996509
4250,"10010617",31.700001,"609.70001",29,"-0.80676717","2",-52.828806425225,47.5371643970399
4251,"10010776",7.6999998,"87.599998",2,"-1.8966876","1",-52.724580315994,47.6376759057297
4252,"10010294",105.4,"957.09998",183,"2.1596951","3",-52.7072337135382,47.5626168028239
4253,"10010492",22.700001,"422.29999",3,"-1.3470238","2",-52.7546082017131,47.5122671062448
4254,"10010482",95.800003,"871.40002",247,"2.4729438","2",-52.7070378135724,47.570088191823
4255,"10010630",53.799999,"988.79999",12,"-0.24850047","3",-52.8142753008843,47.5136148902223
4256,"10010630",53.799999,"988.79999",12,"-0.24850047","3",-52.8157192310772,47.5134480666074
4257,"10010647",33.599998,"701.29999",40,"-0.60332149","2",-52.797545012157,47.5207532056796
4258,"10010803",7.6999998,"115",0,"-1.8922957","1",-52.8910568893776,47.5563969055941
4259,"10010206",46.799999,"1093.2",34,"-0.10203589","3",-52.7529695921556,47.5411793866327
4260,"10010617",31.700001,"609.70001",29,"-0.80676717","2",-52.8346681841238,47.5372911939119
4261,"10010646",30.700001,"536.79999",40,"-0.78731847","2",-52.7814991086067,47.527306790055
4262,"10010242",38.099998,"836.29999",80,"-0.065259688","2",-52.7502222208582,47.5560837963663
4263,"10010678",0,"4.4000001",0,"-2.1212754","1",-52.6531230072616,47.5236283905491
4264,"10010781",1,"62.099998",0,"-2.0570517","1",-52.7595588043868,47.6481199947294
4265,"10010824",3.2,"95.800003",1,"-1.9812515","1",-52.7519918799193,47.5217424758968
4266,"10010345",24,"472.39999",20,"-1.1353501","2",-52.7324583508751,47.6002826270822
4267,"10010298",130,"1362.8",208,"3.1505587","3",-52.7085397033557,47.5684371985385
4268,"10010798",4.8000002,"44",0,"-2.0018873","1",-52.8433843526121,47.5873065490897
4269,"10010284",64.699997,"737.20001",188,"1.2831252","2",-52.703253197477,47.5825349842802
4270,"10010772",0.60000002,"24.700001",0,"-2.0941367","1",-52.8035316223055,47.6317335970788
4271,"10010772",0.60000002,"24.700001",0,"-2.0941367","1",-52.8118711883111,47.628839704319
4272,"10010486",39.099998,"257.29999",113,"-0.22040339","1",-52.6975208107318,47.5738827981977
4273,"10010337",31.700001,"445.79999",15,"-1.0590824","2",-52.7330396043268,47.5932915016253
4274,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.8802573878667,47.545881619085
4275,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.8125056874219,47.5668433067772
4276,"10010824",3.2,"95.800003",1,"-1.9812515","1",-52.7504684796779,47.5235691991376
4277,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.6763638972851,47.605584591468
4278,"10010804",7.6999998,"137.8",0,"-1.8741519","1",-52.9011633223813,47.5535775443168
4279,"10010774",11.8,"260.89999",43,"-1.3267642","1",-52.7255955056323,47.6136676118598
4280,"10010779",13.8,"164.3",9,"-1.663033","1",-52.744996298426,47.6480169099054
4281,"10010804",7.6999998,"137.8",0,"-1.8741519","1",-52.8967334909247,47.5605114951885
4282,"10010805",14.1,"282.5",3,"-1.6157171","1",-52.8776760986532,47.5483985111485
4283,"10010805",14.1,"282.5",3,"-1.6157171","1",-52.878263901703,47.5477409905098
4284,"10010632",40,"659.29999",3,"-0.84170705","2",-52.8272404941178,47.5178812064745
4285,"10010632",40,"659.29999",3,"-0.84170705","2",-52.827232104834,47.5187697074664
4286,"10010236",102.5,"1117.3",152,"1.9641949","3",-52.7346174837007,47.5645633026741
4287,"10010646",30.700001,"536.79999",40,"-0.78731847","2",-52.7788404035176,47.5203250916425
4288,"10010646",30.700001,"536.79999",40,"-0.78731847","2",-52.7826953902992,47.5200132050175
4289,"10010265",54.400002,"966.29999",79,"0.32789519","3",-52.7047785971436,47.597971200811
4290,"10010460",60.5,"823.5",68,"0.23016444","2",-52.755571234095,47.525935346712
4291,"10010627",51.900002,"1060",14,"-0.20921253","3",-52.8132560226276,47.5137119991569
4292,"10010304",77.199997,"1388.6",109,"1.3425467","3",-52.717903806557,47.5569224949858
4293,"10010634",23.700001,"406.39999",2,"-1.3500756","2",-52.841349907393,47.5259338902545
4294,"10010180",26.299999,"416",16,"-1.17295","2",-52.7450580775978,47.5290139730992
4295,"10010771",3.2,"52.099998",0,"-2.0247333","1",-52.8121678178587,47.61200840301
4296,"10010656",36.799999,"851.09998",14,"-0.65189177","2",-52.7968224422609,47.5085476455156
4297,"10010196",32,"854",9,"-0.78099036","2",-52.727641004041,47.5420200011003
4298,"10010773",1,"17.6",0,"-2.0924637","1",-52.745105542873,47.611301416291
4299,"10010622",32,"630.70001",26,"-0.81068218","2",-52.8077747153124,47.5283804049438
4300,"10010770",13.1,"97.099998",2,"-1.7902679","1",-52.8331775022703,47.6212405013052
4301,"10010772",0.60000002,"24.700001",0,"-2.0941367","1",-52.8332642103478,47.6216700928087
4302,"10010647",33.599998,"701.29999",40,"-0.60332149","2",-52.800561313239,47.5196170924312
4303,"10010489",38.400002,"821.40002",29,"-0.51564145","2",-52.7429275983578,47.5341311982124
4304,"10010489",38.400002,"821.40002",29,"-0.51564145","2",-52.7439002976125,47.5350162114616
4305,"10010301",86.099998,"1088.2",145,"1.5798538","3",-52.7133494833385,47.5589622039971
4306,"10010294",105.4,"957.09998",183,"2.1596951","3",-52.7106254189805,47.5623068937012
4307,"10010290",100.2,"770.20001",228,"2.3075454","2",-52.7023227032614,47.570653206511
4308,"10010796",1.9,"42.200001",0,"-2.056411","1",-52.6987494144841,47.6182610006982
4309,"10010261",53.5,"919.20001",55,"0.06498827","2",-52.7080867992187,47.5863952945085
4310,"10010607",20.799999,"449",8,"-1.3170295","2",-52.886491886155,47.5414779960275
4311,"10010242",38.099998,"836.29999",80,"-0.065259688","2",-52.7480259026279,47.5595906031791
4312,"10010242",38.099998,"836.29999",80,"-0.065259688","2",-52.7510703936458,47.5584013942057
4313,"10010651",26.9,"642.70001",33,"-0.83355683","2",-52.8033725876629,47.5299389891645
4314,"10010607",20.799999,"449",8,"-1.3170295","2",-52.8823919913492,47.539799702437
4315,"10010616",31.1,"616",34,"-0.76920712","2",-52.8384289939629,47.5381465064402
4316,"10010617",31.700001,"609.70001",29,"-0.80676717","2",-52.8334424191596,47.5327103983748
4317,"10010659",34.299999,"761.59998",17,"-0.74276376","2",-52.8031260049837,47.5014270977409
4318,"10010218",51.599998,"1312.5",71,"0.48248366","3",-52.7284829048303,47.5530752104677
4319,"10010262",55.400002,"924.90002",57,"0.1217206","2",-52.7056754247698,47.5928198959413
4320,"10010270",27.5,"614.90002",70,"-0.52256519","2",-52.7223751986706,47.6111548130656
4321,"10010804",7.6999998,"137.8",0,"-1.8741519","1",-52.8996887865859,47.577163403343
4322,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.8462628519339,47.554697926309
4323,"10010632",40,"659.29999",3,"-0.84170705","2",-52.8228294067021,47.5155488982749
4324,"10010632",40,"659.29999",3,"-0.84170705","2",-52.8223831163324,47.5168516939171
4325,"10010301",86.099998,"1088.2",145,"1.5798538","3",-52.711654414361,47.5587536009941
