"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4446","53.96254682","0.00115823","0.01853137","0.0","3","105","false","2666","2.33333333","3","0","0","0.57966233","false","0","2666","2117946","0.33333333"
"4448","42.31104869","2.8796E-4","0.02363449","0.0","3","95","false","2667","3.0","3","0","0","0.67213453","false","0","2667","332136","0.33333333"
"4450","42.61292135","0.00112331","0.02346706","0.0","3","98","false","2668","2.33333333","3","0","0","0.66973872","false","0","2668","971572","0.33333333"
"4452","36.22902622","2.7192E-4","0.02760218","0.0","3","78","false","2669","2.5","3","0","1","0.72040455","false","0","2669","178268","0.5"
"4453","36.8747191","3.9044E-4","0.02711885","0.0","3","79","false","2670","2.0","3","0","0","0.71528001","false","0","2670","222638","0.33333333"
"4455","40.07715356","0.00268663","0.02495187","0.0","3","82","false","2671","2.66666667","3","0","0","0.68986386","false","0","2671","468134","0.33333333"
"4457","40.56685393","0.01722723","0.02465067","0.0","3","84","false","2672","2.66666667","3","0","0","0.68597735","false","0","2672","2991670","0.33333333"
"4459","68.66779026","7.4892E-4","0.01456287","0.0","2","124","false","2673","2.5","2","0","0","0.46295405","false","0","2673","502476","0.5"
"4461","33.18576779","0.00487873","0.0301334","0.16666667","4","80","false","2674","3.25","4","0","0","0.7445574","false","0","2674","2051798","0.34375"
"4463","43.96535581","7.4899E-4","0.02274518","0.0","3","89","false","2675","1.66666667","3","0","0","0.65900511","false","0","2675","2162394","0.33333333"
"4464","44.96516854","0.0","0.02223944","0.0","1","90","false","2676","3.0","1","0","0","0.65107009","false","0","2676","0","0.0"
"4466","29.58483146","0.10513658","0.03380111","0.0","3","70","false","2677","2.33333333","3","0","0","0.77313626","false","0","2677","164633280","0.33333333"
"4468","43.91441948","0.01455077","0.02277156","0.0","3","92","false","2678","3.33333333","3","0","0","0.65940937","false","0","2678","2586410","0.33333333"
"4470","41.96910112","3.7845E-4","0.02382705","0.0","3","87","false","2679","3.33333333","3","0","0","0.6748484","false","0","2679","725348","0.38888889"
"4471","40.9741573","0.0025308","0.02440563","0.0","4","86","false","2680","2.75","4","0","0","0.68274478","false","0","2680","4341858","0.29166667"
"4473","33.38670412","0.05229552","0.02995204","0.33333333","3","80","false","2681","3.33333333","3","0","0","0.74296267","false","0","2681","79395410","0.42857143"
"4475","42.74082397","3.0718E-4","0.02339683","0.0","3","96","false","2682","2.66666667","3","0","0","0.66872362","false","0","2682","801496","0.41666667"
"4477","38.9005618","0.0017009","0.02570657","0.0","3","91","false","2683","2.66666667","3","0","0","0.69920189","false","0","2683","1314160","0.33333333"
"4478","39.90037453","0.0","0.02506242","0.0","1","92","false","2684","3.0","1","0","0","0.69126687","false","0","2684","0","0.0"
"4480","40.94213483","3.7453E-4","0.02442472","0.0","3","83","false","2685","1.5","3","0","1","0.68299893","false","0","2685","106052","0.5"
"4481","41.94194757","0.0","0.02384248","0.0","1","84","false","2686","2.0","1","0","0","0.67506391","false","0","2686","0","0.0"
"4483","45.94625468","0.00152066","0.02176456","0.33333333","3","90","false","2687","3.0","3","0","0","0.64328369","false","0","2687","281036","0.44444444"
"4486","30.8829588","0.06873851","0.03238032","0.0","3","70","false","2688","2.33333333","3","0","0","0.76283366","false","0","2688","151299154","0.33333333"
"4487","31.88277154","0.0","0.0313649","0.0","1","71","false","2689","3.0","1","0","0","0.75489864","false","0","2689","0","0.0"
"4489","38.91816479","4.5549E-4","0.02569494","0.0","3","87","false","2690","2.33333333","3","0","0","0.69906218","false","0","2690","602502","0.33333333"
"4490","39.91797753","0.0","0.02505137","0.0","1","88","false","2691","3.0","1","0","0","0.69112716","false","0","2691","0","0.0"
"4492","39.76104869","0.06089922","0.02515024","0.0","3","90","false","2692","3.0","3","0","0","0.69237263","false","0","2692","19077904","0.33333333"
"4493","40.30187266","0.01909662","0.02481274","0.0","2","91","false","2693","3.0","2","0","0","0.68808038","false","0","2693","6774406","0.5"
"4495","35.8258427","0.00294838","0.02791281","0.0","3","80","false","2694","2.33333333","3","0","0","0.72360442","false","0","2694","1192988","0.33333333"
"4497","36.99868914","0.03187127","0.02702798","0.0","3","74","false","2695","2.66666667","3","0","0","0.71429612","false","0","2695","6403462","0.33333333"
"4499","35.31011236","0.08053285","0.0283205","0.0","4","82","false","2696","3.5","4","0","0","0.72769752","false","0","2696","36460870","0.3125"
"4501","39.11966292","0.00251663","0.02556259","0.33333333","3","82","false","2697","3.0","3","0","0","0.69746299","false","0","2697","2257844","0.44444444"
"4503","43.3406367","0.00230276","0.02307303","0.16666667","4","99","false","2698","3.25","4","0","0","0.6639632","false","0","2698","4643244","0.30555556"
"4504","43.48520599","0.00114682","0.02299633","0.0","3","100","false","2699","3.33333333","3","0","0","0.66281583","false","0","2699","1851928","0.33333333"
"4506","43.70318352","0.0","0.02288163","0.0","1","89","false","2700","4.0","1","0","0","0.66108585","false","0","2700","0","0.0"
"4508","47.60224719","3.7453E-4","0.02100741","0.0","2","90","false","2701","2.0","2","0","0","0.6301409","false","0","2701","68426","0.5"
"4509","46.60280899","9.278E-4","0.02145793","0.0","3","89","false","2702","2.66666667","3","0","0","0.63807294","false","0","2702","202704","0.33333333"
"4511","36.25599251","0.00163024","0.02758165","0.0","3","77","false","2703","2.66666667","3","0","0","0.72019054","false","0","2703","1613638","0.33333333"
"4512","36.32116105","0.00159191","0.02753216","0.0","3","78","false","2704","2.33333333","3","0","0","0.71967333","false","0","2704","794218","0.33333333"
"4515","38.71441948","7.4899E-4","0.02583017","0.0","3","79","false","2705","1.66666667","3","0","0","0.70067921","false","0","2705","130494","0.33333333"
"4516","39.71423221","0.0","0.02517989","0.0","1","80","false","2706","3.0","1","0","0","0.69274419","false","0","2706","0","0.0"
"4519","46.54344569","9.8147E-4","0.0214853","0.0","3","89","false","2707","3.0","3","0","0","0.63854408","false","0","2707","311260","0.4"
"4521","38.49026217","0.00175042","0.0259806","0.0","3","77","false","2708","2.33333333","3","0","0","0.70245824","false","0","2708","847806","0.44444444"
"4522","39.38951311","0.00257705","0.02538747","0.0","3","78","false","2709","3.0","3","0","0","0.69532132","false","0","2709","1306848","0.4"
"4525","48.96629213","0.0","0.02042221","0.0","1","98","false","2710","3.0","1","0","0","0.61931514","false","0","2710","0","0.0"
"4528","54.57659176","0.0","0.01832287","0.0","1","90","false","2711","3.0","1","0","0","0.57478895","false","0","2711","0","0.0"
"4531","36.67247191","0.00592308","0.02726841","0.33333333","4","81","false","2712","3.25","4","0","0","0.71688514","false","0","2712","2958062","0.42857143"
"4536","41.61048689","9.3866E-4","0.0240324","0.0","4","93","false","2713","3.25","4","0","0","0.67769455","false","0","2713","2995866","0.32142857"
"4540","42.18370787","0.00701198","0.02370583","0.0","3","81","false","2714","3.0","3","0","0","0.67314518","false","0","2714","2259652","0.33333333"
"4541","41.93389513","0.00603423","0.02384706","0.0","3","81","false","2715","3.0","3","0","0","0.67512782","false","0","2715","2768026","0.33333333"
"4543","32.89157303","0.04726159","0.03040292","0.0","4","77","false","2716","3.5","4","0","0","0.74689228","false","0","2716","46041216","0.3125"
"4544","32.46610487","0.0408289","0.03080135","0.0","3","76","false","2717","4.0","3","0","0","0.75026901","false","0","2717","34619328","0.42857143"
"4546","42.90599251","0.00258771","0.02330677","0.0","3","90","false","2718","2.33333333","3","0","0","0.66741276","false","0","2718","1444828","0.33333333"
"4547","43.90580524","0.0","0.02277603","0.0","1","91","false","2719","3.0","1","0","0","0.65947774","false","0","2719","0","0.0"
"4550","59.44382022","0.00270814","0.01682261","0.0","3","108","false","2720","2.33333333","3","0","0","0.53616016","false","0","2720","991280","0.33333333"
"4552","62.61722846","4.3153E-4","0.01597005","0.0","3","115","false","2721","2.33333333","3","0","0","0.51097438","false","0","2721","2095756","0.33333333"
"4554","42.87134831","0.0","0.0233256","0.0","1","93","false","2722","3.0","1","0","0","0.66768771","false","0","2722","0","0.0"
"4556","41.96460674","0.00270506","0.0238296","0.33333333","3","95","false","2723","3.33333333","3","0","0","0.67488407","false","0","2723","778860","0.42857143"
"4558","39.53745318","0.00657354","0.02529247","0.0","3","85","false","2724","3.0","3","0","0","0.6941472","false","0","2724","3302998","0.33333333"
"4559","39.25730337","0.00658636","0.02547297","0.33333333","3","86","false","2725","2.66666667","3","0","0","0.69637061","false","0","2725","3331680","0.46666667"
"4561","42.88464419","0.0","0.02331837","0.0","1","92","false","2726","4.0","1","0","0","0.66758219","false","0","2726","0","0.0"
"4564","31.99775281","0.0032862","0.03125219","0.33333333","3","73","false","2727","3.33333333","3","0","0","0.75398609","false","0","2727","718536","0.5"
"4566","1.66666667","0.0","0.6","0.0","1","2","false","2728","3.0","1","0","0","0.66666667","false","0","2728","0","0.0"
"4568","54.11441948","3.7481E-4","0.01847936","0.0","3","105","false","2729","2.33333333","3","0","0","0.57845699","false","0","2729","117452","0.33333333"
"4571","38.22921348","0.00837548","0.02615801","0.0","3","83","false","2730","2.66666667","3","0","0","0.70453005","false","0","2730","12607170","0.33333333"
"4573","48.08277154","0.0","0.02079747","0.0","1","86","false","2731","3.0","1","0","0","0.62632721","false","0","2731","0","0.0"
"4575","45.50955056","0.0177411","0.02197341","0.0","3","80","false","2732","2.66666667","3","0","0","0.6467496","false","0","2732","8570488","0.33333333"
"4576","44.93876404","0.00594444","0.0222525","0.0","3","79","false","2733","2.5","3","0","1","0.65127965","false","0","2733","2860754","0.5"
"4578","55.95187266","4.7979E-4","0.0178725","0.16666667","4","106","false","2734","2.5","4","0","0","0.56387403","false","0","2734","3825714","0.33333333"
"4579","56.03314607","3.7453E-4","0.01784658","0.33333333","3","106","false","2735","2.66666667","3","0","0","0.563229","false","0","2735","955112","0.46666667"
"4581","39.88258427","9.7242E-4","0.0250736","0.0","3","87","false","2736","3.0","3","0","0","0.69140806","false","0","2736","1267162","0.33333333"
"4582","39.57172285","7.6959E-4","0.02527057","0.0","3","86","false","2737","3.0","3","0","0","0.69387522","false","0","2737","1241498","0.4"
"4584","50.70224719","0.00218134","0.01972299","0.0","3","101","false","2738","3.0","3","0","0","0.60553772","false","0","2738","697756","0.5"
"4586","38.38726592","0.00200293","0.02605031","0.0","2","88","false","2739","3.0","2","0","0","0.70327567","false","0","2739","795494","0.5"
"4588","43.89082397","0.0","0.02278381","0.0","1","94","false","2740","3.0","1","0","0","0.65959664","false","0","2740","0","0.0"
"4590","41.30805243","0.0068067","0.02420836","0.33333333","3","75","false","2741","3.0","3","0","0","0.68009482","false","0","2741","3240742","0.44444444"
"4592","33.93052434","0.00631822","0.02947199","0.0","3","70","false","2742","3.0","3","0","0","0.73864663","false","0","2742","2376064","0.33333333"
"4594","42.24756554","8.8003E-4","0.02367","0.0","3","95","false","2743","2.33333333","3","0","0","0.67263837","false","0","2743","1400630","0.33333333"
"4595","42.93838951","4.5086E-4","0.02328918","0.0","3","96","false","2744","3.33333333","3","0","0","0.66715564","false","0","2744","251280","0.38888889"
"4597","41.58689139","7.3855E-4","0.02404604","0.0","3","93","false","2745","3.33333333","3","0","0","0.67788181","false","0","2745","2506402","0.38888889"
"4599","40.21610487","7.2149E-4","0.02486566","0.0","3","79","false","2746","2.33333333","3","0","0","0.68876107","false","0","2746","142678","0.33333333"
"4600","41.2159176","0.0","0.02426247","0.0","1","80","false","2747","3.0","1","0","0","0.68082605","false","0","2747","0","0.0"
"4602","45.51816479","3.7453E-4","0.02196925","0.0","3","96","false","2748","1.5","3","0","1","0.64668123","false","0","2748","100666","0.5"
"4603","46.51797753","0.0","0.02149707","0.0","1","97","false","2749","2.0","1","0","0","0.63874621","false","0","2749","0","0.0"
"4605","39.6005618","0.00864939","0.02525217","0.0","3","83","false","2750","2.66666667","3","0","0","0.69364633","false","0","2750","4062004","0.33333333"
"4606","39.21179775","0.01451309","0.02550253","0.0","3","82","false","2751","3.0","3","0","0","0.69673176","false","0","2751","7035512","0.33333333"
"4608","43.06985019","5.4142E-4","0.0232181","0.33333333","3","100","false","2752","3.33333333","3","0","0","0.6661123","false","0","2752","3116458","0.42857143"
"4609","43.4494382","3.0759E-4","0.02301526","0.16666667","4","100","false","2753","3.5","4","0","0","0.6630997","false","0","2753","3485330","0.33333333"
"4611","33.75543071","0.00122288","0.02962486","0.0","3","68","false","2754","3.0","3","0","0","0.74003626","false","0","2754","1926234","0.4"
"4613","41.10786517","4.4092E-4","0.02432625","0.0","3","88","false","2755","2.66666667","3","0","0","0.68168361","false","0","2755","333548","0.33333333"
"4614","40.98876404","2.7729E-4","0.02439693","0.0","2","87","false","2756","3.0","2","0","0","0.68262886","false","0","2756","302182","0.5"
"4617","40.17921348","9.8253E-4","0.02488849","0.0","3","83","false","2757","3.0","3","0","0","0.68905386","false","0","2757","2070048","0.4"
"4618","41.17902622","0.0","0.02428421","0.0","1","84","false","2758","3.0","1","0","0","0.68111884","false","0","2758","0","0.0"
"4620","40.49606742","0.00392577","0.02469376","0.0","3","90","false","2759","3.0","3","0","0","0.68653915","false","0","2759","3764450","0.33333333"
"4621","40.49681648","0.00123518","0.0246933","0.0","3","90","false","2760","2.33333333","3","0","0","0.6865332","false","0","2760","618080","0.33333333"
"4623","40.29382022","0.00145527","0.0248177","0.0","3","87","false","2761","2.33333333","3","0","0","0.68814428","false","0","2761","999534","0.33333333"
"4625","40.47846442","0.0207589","0.02470449","0.0","3","91","false","2762","2.66666667","3","0","0","0.68667885","false","0","2762","7274686","0.33333333"
"4628","54.86367041","7.4899E-4","0.018227","0.0","3","93","false","2763","1.33333333","3","0","0","0.57251055","false","0","2763","267850","0.33333333"
"4629","55.86348315","0.0","0.01790078","0.0","1","94","false","2764","3.0","1","0","0","0.56457553","false","0","2764","0","0.0"
"4631","48.19962547","0.00368525","0.02074705","0.33333333","3","86","false","2765","3.33333333","3","0","0","0.6253998","false","0","2765","3275962","0.42857143"
"4632","48.50205993","0.00146308","0.02061768","0.33333333","4","87","false","2766","3.25","4","0","0","0.62299952","false","0","2766","1858624","0.36111111"
"4635","41.13426966","0.00111345","0.02431063","0.0","3","89","false","2767","2.33333333","3","0","0","0.68147405","false","0","2767","784066","0.33333333"
